match_id,gk_player_id,gk_name,gk_team,shots_faced,shots_on_target,goals_conceded,saves,save_pct,xGA,npxGA,goals_prevented,np_goals_prevented,penalties_faced,penalties_conceded,penalties_saved,clean_sheet,shots_six_yard,xG_six_yard,goals_six_yard,shots_pen_area,xG_pen_area,goals_pen_area,shots_outside_box,xG_outside_box,goals_outside_box,shots_open_play,xG_open_play,goals_open_play,shots_set_piece,xG_set_piece,goals_set_piece,shots_foot,xG_foot,shots_head,xG_head,gk_home_away,gk_goals_for,gk_goals_against,match_result,h_team,a_team,date,league
26648,7047,Mark Flekken,Brentford,23,9,3,6,66.66666666666666,4.139,4.139,1.139,1.139,0,0,0,0,2,0.85,0,17,3.194,3,4,0.095,0,21,4.095,3,2,0.044,0,22,4.111,1,0.028,away,1,3,L,Tottenham,Brentford,2024-09-21 14:00:00,EPL
26648,8858,Guglielmo Vicario,Tottenham,6,6,1,5,83.33333333333334,0.894,0.894,-0.106,-0.106,0,0,0,0,0,0.0,0,5,0.878,1,1,0.015,0,5,0.847,1,1,0.047,0,5,0.847,1,0.047,home,3,1,W,Tottenham,Brentford,2024-09-21 14:00:00,EPL
26649,7702,Dean Henderson,Crystal Palace,15,8,0,6,75.0,2.451,2.451,2.451,2.451,0,0,0,1,4,1.157,0,7,1.165,0,4,0.129,0,10,1.814,0,5,0.637,0,12,1.89,3,0.561,home,0,0,D,Crystal Palace,Manchester United,2024-09-21 16:30:00,EPL
26649,10913,André Onana,Manchester United,9,4,0,4,100.0,1.698,1.698,1.698,1.698,0,0,0,1,2,0.841,0,5,0.787,0,2,0.07,0,7,1.661,0,2,0.037,0,7,1.661,2,0.037,away,0,0,D,Crystal Palace,Manchester United,2024-09-21 16:30:00,EPL
26650,6903,Matz Sels,Nottingham Forest,14,3,2,1,33.33333333333333,1.568,1.568,-0.432,-0.432,0,0,0,0,1,0.105,0,7,1.242,1,6,0.221,1,8,1.272,1,6,0.296,1,10,1.096,4,0.473,away,2,2,D,Brighton,Nottingham Forest,2024-09-22 13:00:00,EPL
26650,11711,Bart Verbruggen,Brighton,4,3,2,1,33.33333333333333,1.369,0.608,-0.631,-0.392,1,1,0,0,0,0.0,0,4,1.369,2,0,0.0,0,3,0.608,1,0,0.0,0,4,1.369,0,0.0,home,2,2,D,Brighton,Nottingham Forest,2024-09-22 13:00:00,EPL
26651,6054,Ederson,Manchester City,5,3,2,1,33.33333333333333,1.284,1.284,-0.716,-0.716,0,0,0,0,2,1.079,1,2,0.187,0,1,0.018,1,3,0.205,1,2,1.079,1,3,0.205,2,1.079,home,2,2,D,Manchester City,Arsenal,2024-09-22 15:30:00,EPL
26651,9676,David Raya,Arsenal,33,12,2,9,75.0,2.863,2.863,0.863,0.863,0,0,0,0,2,0.84,1,13,1.551,1,18,0.472,0,25,1.431,1,8,1.432,1,30,2.508,3,0.355,away,2,2,D,Manchester City,Arsenal,2024-09-22 15:30:00,EPL
26652,5552,Nick Pope,Newcastle United,16,6,1,5,83.33333333333334,1.265,1.265,0.265,0.265,0,0,0,0,1,0.044,0,11,1.109,1,4,0.112,0,15,1.199,1,1,0.066,0,14,1.102,2,0.163,home,1,1,D,Newcastle United,Manchester City,2024-09-28 11:30:00,EPL
26652,6054,Ederson,Manchester City,11,4,1,3,75.0,1.343,0.582,0.343,0.582,1,1,0,0,0,0.0,0,10,1.306,1,1,0.038,0,6,0.362,0,4,0.22,0,9,1.226,2,0.117,away,1,1,D,Newcastle United,Manchester City,2024-09-28 11:30:00,EPL
26653,181,Bernd Leno,Fulham,11,1,0,1,100.0,0.616,0.616,0.616,0.616,0,0,0,1,1,0.126,0,5,0.368,0,5,0.123,0,8,0.425,0,3,0.192,0,9,0.413,2,0.203,away,1,0,W,Nottingham Forest,Fulham,2024-09-28 14:00:00,EPL
26653,6903,Matz Sels,Nottingham Forest,14,2,1,1,50.0,1.44,0.679,0.44,0.679,1,1,0,0,0,0.0,0,10,1.332,1,4,0.108,0,10,0.572,0,3,0.106,0,13,1.394,1,0.046,home,0,1,L,Nottingham Forest,Fulham,2024-09-28 14:00:00,EPL
26654,741,Jordan Pickford,Everton,17,4,1,3,75.0,1.131,1.131,0.131,0.131,0,0,0,0,3,0.718,1,8,0.257,0,6,0.155,0,7,0.179,0,10,0.951,1,12,1.008,5,0.123,home,2,1,W,Everton,Crystal Palace,2024-09-28 14:00:00,EPL
26654,7702,Dean Henderson,Crystal Palace,8,2,2,0,0.0,1.11,1.11,-0.89,-0.89,0,0,0,0,4,0.741,1,1,0.325,0,3,0.044,1,4,0.369,1,4,0.741,1,4,0.126,4,0.983,away,1,2,L,Everton,Crystal Palace,2024-09-28 14:00:00,EPL
26655,9676,David Raya,Arsenal,6,3,2,1,33.33333333333333,0.338,0.338,-1.662,-1.662,0,0,0,0,0,0.0,0,5,0.338,2,1,0.0,0,4,0.29,1,2,0.047,1,5,0.29,1,0.047,home,4,2,W,Arsenal,Leicester,2024-09-28 14:00:00,EPL
26655,12910,Mads Hermansen,Leicester,36,17,3,13,76.47058823529412,6.178,6.178,3.178,3.178,0,0,0,0,7,2.586,1,21,3.342,2,8,0.25,0,24,4.8,3,12,1.378,0,27,3.698,8,1.588,away,2,4,L,Arsenal,Leicester,2024-09-28 14:00:00,EPL
26656,2310,Alphonse Areola,West Ham,8,3,1,2,66.66666666666666,0.37,0.37,-0.63,-0.63,0,0,0,0,0,0.0,0,4,0.244,1,4,0.126,0,6,0.306,1,2,0.064,0,6,0.276,2,0.094,away,1,1,D,Brentford,West Ham,2024-09-28 14:00:00,EPL
26656,7047,Mark Flekken,Brentford,19,3,1,2,66.66666666666666,0.883,0.883,-0.117,-0.117,0,0,0,0,0,0.0,0,12,0.748,1,7,0.136,0,15,0.74,1,4,0.144,0,18,0.854,1,0.029,home,1,1,D,Brentford,West Ham,2024-09-28 14:00:00,EPL
26657,9098,Robert Sánchez,Chelsea,15,5,2,3,60.0,1.207,1.207,-0.793,-0.793,0,0,0,0,0,0.0,0,8,0.954,2,7,0.253,0,12,1.062,2,3,0.145,0,14,1.174,1,0.033,home,4,2,W,Chelsea,Brighton,2024-09-28 14:00:00,EPL
26657,11711,Bart Verbruggen,Brighton,15,7,4,2,28.57142857142857,3.658,2.897,-0.342,-0.103,1,1,0,0,2,0.556,0,11,3.05,3,2,0.052,1,11,2.766,2,3,0.131,1,14,3.58,1,0.079,away,2,4,L,Chelsea,Brighton,2024-09-28 14:00:00,EPL
26658,978,Sam Johnstone,Wolverhampton Wanderers,10,6,2,4,66.66666666666666,2.117,1.356,0.117,0.356,1,1,0,0,1,0.627,0,7,1.399,2,2,0.091,0,5,1.161,0,4,0.195,1,8,2.013,2,0.104,home,1,2,L,Wolverhampton Wanderers,Liverpool,2024-09-28 16:30:00,EPL
26658,1257,Alisson,Liverpool,7,3,1,2,66.66666666666666,0.749,0.749,-0.251,-0.251,0,0,0,0,1,0.49,1,4,0.217,0,2,0.042,0,6,0.736,1,1,0.013,0,6,0.694,1,0.055,away,2,1,W,Wolverhampton Wanderers,Liverpool,2024-09-28 16:30:00,EPL
26659,4401,Emiliano Martinez,Aston Villa,15,5,2,3,60.0,1.846,1.846,-0.154,-0.154,0,0,0,0,0,0.0,0,10,1.723,2,5,0.123,0,10,1.48,2,5,0.366,0,11,1.246,4,0.6,away,2,2,D,Ipswich,Aston Villa,2024-09-29 13:00:00,EPL
26659,7027,Arijanet Muric,Ipswich,7,3,2,1,33.33333333333333,1.145,1.145,-0.855,-0.855,0,0,0,0,1,0.549,1,3,0.434,1,3,0.162,0,6,1.016,2,1,0.129,0,6,0.596,1,0.549,home,2,2,D,Ipswich,Aston Villa,2024-09-29 13:00:00,EPL
26660,8858,Guglielmo Vicario,Tottenham,11,3,0,2,66.66666666666666,0.601,0.601,0.601,0.601,0,0,0,1,0,0.0,0,10,0.593,0,1,0.008,0,8,0.487,0,3,0.114,0,9,0.537,2,0.064,away,3,0,W,Manchester United,Tottenham,2024-09-29 15:30:00,EPL
26660,10913,André Onana,Manchester United,24,11,3,7,63.63636363636363,5.614,5.614,2.614,2.614,0,0,0,0,4,2.494,3,14,2.588,0,6,0.532,0,18,4.394,2,6,1.22,1,21,5.021,3,0.594,home,0,3,L,Manchester United,Tottenham,2024-09-29 15:30:00,EPL
26661,5061,Kepa,Bournemouth,9,3,1,2,66.66666666666666,0.696,0.696,-0.304,-0.304,0,0,0,0,0,0.0,0,6,0.614,1,3,0.082,0,6,0.263,0,3,0.433,1,6,0.244,3,0.452,home,3,1,W,Bournemouth,Southampton,2024-09-30 19:00:00,EPL
26661,5603,Aaron Ramsdale,Southampton,14,6,3,3,50.0,1.442,1.442,-1.558,-1.558,0,0,0,0,0,0.0,0,9,1.187,3,5,0.255,0,12,0.947,2,2,0.495,1,14,1.442,0,0.0,away,1,3,L,Bournemouth,Southampton,2024-09-30 19:00:00,EPL
26662,1257,Alisson,Liverpool,9,5,0,5,100.0,0.609,0.609,0.609,0.609,0,0,0,1,1,0.229,0,2,0.186,0,6,0.195,0,7,0.37,0,2,0.239,0,9,0.609,0,0.0,away,1,0,W,Crystal Palace,Liverpool,2024-10-05 11:30:00,EPL
26662,7702,Dean Henderson,Crystal Palace,16,4,1,3,75.0,2.073,2.073,1.073,1.073,0,0,0,0,0,0.0,0,8,1.854,1,8,0.22,0,14,1.654,1,2,0.419,0,14,1.654,2,0.419,home,0,1,L,Crystal Palace,Liverpool,2024-10-05 11:30:00,EPL
26663,5061,Kepa,Bournemouth,6,2,1,1,50.0,0.912,0.912,-0.088,-0.088,0,0,0,0,0,0.0,0,3,0.827,1,3,0.085,0,6,0.912,1,0,0.0,0,5,0.873,1,0.039,away,0,1,L,Leicester,Bournemouth,2024-10-05 14:00:00,EPL
26663,12910,Mads Hermansen,Leicester,17,4,0,2,50.0,1.952,1.952,1.952,1.952,0,0,0,1,4,1.223,0,9,0.615,0,4,0.113,0,12,1.058,0,5,0.894,0,13,0.642,4,1.309,home,1,0,W,Leicester,Bournemouth,2024-10-05 14:00:00,EPL
26664,181,Bernd Leno,Fulham,20,7,3,4,57.14285714285714,1.371,1.371,-1.629,-1.629,0,0,0,0,0,0.0,0,10,0.935,1,10,0.436,2,15,1.138,2,5,0.234,1,16,0.911,4,0.46,away,2,3,L,Manchester City,Fulham,2024-10-05 14:00:00,EPL
26664,6054,Ederson,Manchester City,11,4,2,2,50.0,2.758,2.758,0.758,0.758,0,0,0,0,1,0.587,1,8,1.648,1,2,0.524,0,10,2.738,2,1,0.02,0,10,2.738,1,0.02,home,3,2,W,Manchester City,Fulham,2024-10-05 14:00:00,EPL
26665,2310,Alphonse Areola,West Ham,9,2,1,1,50.0,1.185,1.185,0.185,0.185,0,0,0,0,2,0.657,0,3,0.417,1,4,0.111,0,6,0.513,0,3,0.672,1,7,0.277,2,0.908,home,4,1,W,West Ham,Ipswich,2024-10-05 14:00:00,EPL
26665,7027,Arijanet Muric,Ipswich,23,14,4,8,57.14285714285714,4.584,4.584,0.584,0.584,0,0,0,0,4,2.273,2,13,2.119,2,6,0.191,0,20,4.486,4,3,0.098,0,20,3.35,3,1.234,away,1,4,L,West Ham,Ipswich,2024-10-05 14:00:00,EPL
26666,5603,Aaron Ramsdale,Southampton,29,7,3,3,42.857142857142854,3.366,3.366,0.366,0.366,0,0,0,0,7,1.72,1,13,1.346,2,9,0.3,0,21,2.087,3,8,1.279,0,24,2.402,5,0.964,away,1,3,L,Arsenal,Southampton,2024-10-05 14:00:00,EPL
26666,9676,David Raya,Arsenal,8,2,1,1,50.0,1.303,1.303,0.303,0.303,0,0,0,0,1,0.544,0,4,0.692,1,3,0.066,0,7,0.758,1,1,0.544,0,7,0.758,1,0.544,home,3,1,W,Arsenal,Southampton,2024-10-05 14:00:00,EPL
26667,978,Sam Johnstone,Wolverhampton Wanderers,19,12,5,7,58.333333333333336,4.136,3.375,-0.864,-0.625,1,1,0,0,6,1.931,2,8,1.548,3,5,0.657,0,11,2.933,3,7,0.442,1,9,2.432,10,1.705,away,3,5,L,Brentford,Wolverhampton Wanderers,2024-10-05 14:00:00,EPL
26667,7047,Mark Flekken,Brentford,17,6,3,3,50.0,0.696,0.696,-2.304,-2.304,0,0,0,0,0,0.0,0,10,0.588,3,7,0.109,0,14,0.567,3,3,0.13,0,14,0.551,3,0.145,home,5,3,W,Brentford,Wolverhampton Wanderers,2024-10-05 14:00:00,EPL
26668,6903,Matz Sels,Nottingham Forest,22,8,1,7,87.5,2.283,2.283,1.283,1.283,0,0,0,0,2,1.219,0,12,0.909,1,8,0.154,0,18,2.214,1,4,0.069,0,19,1.374,3,0.908,away,1,1,D,Chelsea,Nottingham Forest,2024-10-06 13:00:00,EPL
26668,9098,Robert Sánchez,Chelsea,16,9,1,8,88.88888888888889,1.667,1.667,0.667,0.667,0,0,0,0,0,0.0,0,9,1.457,1,7,0.21,0,11,0.922,0,5,0.745,1,13,1.206,3,0.461,home,1,1,D,Chelsea,Nottingham Forest,2024-10-06 13:00:00,EPL
26669,741,Jordan Pickford,Everton,14,2,0,2,100.0,1.79,1.029,1.79,1.029,1,0,1,1,2,0.161,0,10,1.59,0,2,0.04,0,8,0.706,0,5,0.323,0,13,1.706,1,0.084,home,0,0,D,Everton,Newcastle United,2024-10-05 16:30:00,EPL
26669,5552,Nick Pope,Newcastle United,8,2,0,2,100.0,0.749,0.749,0.749,0.749,0,0,0,1,0,0.0,0,2,0.569,0,6,0.181,0,7,0.702,0,1,0.047,0,8,0.749,0,0.0,away,0,0,D,Everton,Newcastle United,2024-10-05 16:30:00,EPL
26670,4401,Emiliano Martinez,Aston Villa,10,5,0,4,80.0,0.45,0.45,0.45,0.45,0,0,0,1,0,0.0,0,4,0.284,0,6,0.166,0,6,0.298,0,4,0.152,0,9,0.394,1,0.056,home,0,0,D,Aston Villa,Manchester United,2024-10-06 13:00:00,EPL
26670,10913,André Onana,Manchester United,11,1,0,1,100.0,0.533,0.533,0.533,0.533,0,0,0,1,0,0.0,0,6,0.388,0,5,0.145,0,7,0.37,0,4,0.162,0,11,0.533,0,0.0,away,0,0,D,Aston Villa,Manchester United,2024-10-06 13:00:00,EPL
26671,8858,Guglielmo Vicario,Tottenham,11,4,3,1,25.0,1.972,1.972,-1.028,-1.028,0,0,0,0,1,0.527,1,8,1.382,2,2,0.064,0,9,1.922,3,2,0.05,0,7,1.334,4,0.638,away,2,3,L,Brighton,Tottenham,2024-10-06 15:30:00,EPL
26671,11711,Bart Verbruggen,Brighton,13,3,2,1,33.33333333333333,1.093,1.093,-0.907,-0.907,0,0,0,0,0,0.0,0,11,1.052,2,2,0.041,0,10,0.969,2,3,0.124,0,11,0.987,2,0.106,home,3,2,W,Brighton,Tottenham,2024-10-06 15:30:00,EPL
26672,2310,Alphonse Areola,West Ham,22,8,3,4,50.0,1.441,1.441,-1.559,-1.559,0,0,0,0,2,0.311,0,15,0.985,3,5,0.144,0,18,1.271,3,4,0.169,0,18,1.049,3,0.206,away,1,4,L,Tottenham,West Ham,2024-10-19 11:30:00,EPL
26672,8858,Guglielmo Vicario,Tottenham,12,3,1,2,66.66666666666666,0.859,0.859,-0.141,-0.141,0,0,0,0,1,0.128,0,6,0.642,1,5,0.089,0,10,0.823,1,2,0.036,0,11,0.813,1,0.046,home,4,1,W,Tottenham,West Ham,2024-10-19 11:30:00,EPL
26673,181,Bernd Leno,Fulham,14,5,2,3,60.0,1.439,1.439,-0.561,-0.561,0,0,0,0,2,0.197,0,8,1.055,1,4,0.186,1,7,0.986,1,7,0.453,1,11,1.169,3,0.269,home,1,3,L,Fulham,Aston Villa,2024-10-19 14:00:00,EPL
26673,4401,Emiliano Martinez,Aston Villa,11,4,1,3,75.0,2.631,1.87,1.631,0.87,1,0,1,0,4,1.664,0,5,0.937,1,2,0.031,0,7,1.301,1,3,0.569,0,5,0.879,6,1.751,away,3,1,W,Fulham,Aston Villa,2024-10-19 14:00:00,EPL
26674,741,Jordan Pickford,Everton,13,2,0,2,100.0,1.174,1.174,1.174,1.174,0,0,0,1,0,0.0,0,9,0.97,0,4,0.204,0,7,0.722,0,6,0.452,0,9,0.833,4,0.341,away,2,0,W,Ipswich,Everton,2024-10-19 14:00:00,EPL
26674,7027,Arijanet Muric,Ipswich,11,8,2,6,75.0,1.608,1.608,-0.392,-0.392,0,0,0,0,0,0.0,0,8,1.495,2,3,0.113,0,8,1.471,1,3,0.137,1,10,1.555,1,0.053,home,0,2,L,Ipswich,Everton,2024-10-19 14:00:00,EPL
26675,7047,Mark Flekken,Brentford,23,11,2,9,81.81818181818183,1.766,1.766,-0.234,-0.234,0,0,0,0,1,0.262,1,12,1.295,1,10,0.209,0,20,1.708,2,3,0.058,0,21,1.66,2,0.105,away,1,2,L,Manchester United,Brentford,2024-10-19 14:00:00,EPL
26675,10913,André Onana,Manchester United,8,2,1,1,50.0,0.893,0.893,-0.107,-0.107,0,0,0,0,1,0.497,1,5,0.322,0,2,0.074,0,6,0.344,0,2,0.548,1,6,0.273,2,0.62,home,2,1,W,Manchester United,Brentford,2024-10-19 14:00:00,EPL
26676,5552,Nick Pope,Newcastle United,10,5,1,4,80.0,1.679,1.679,0.679,0.679,0,0,0,0,0,0.0,0,8,1.601,1,2,0.078,0,6,0.933,0,4,0.746,1,9,1.668,1,0.011,home,0,1,L,Newcastle United,Brighton,2024-10-19 14:00:00,EPL
26676,11711,Bart Verbruggen,Brighton,21,6,0,6,100.0,1.941,1.941,1.941,1.941,0,0,0,1,1,0.164,0,14,1.56,0,6,0.217,0,16,1.622,0,5,0.319,0,18,1.375,3,0.566,away,1,0,W,Newcastle United,Brighton,2024-10-19 14:00:00,EPL
26677,6903,Matz Sels,Nottingham Forest,20,8,0,7,87.5,0.836,0.836,0.836,0.836,0,0,0,1,0,0.0,0,10,0.563,0,10,0.273,0,15,0.715,0,5,0.121,0,19,0.783,1,0.053,home,1,0,W,Nottingham Forest,Crystal Palace,2024-10-21 19:00:00,EPL
26677,7702,Dean Henderson,Crystal Palace,20,7,1,5,71.42857142857143,1.891,1.891,0.891,0.891,0,0,0,0,3,0.798,0,7,0.749,0,10,0.345,1,15,1.537,1,5,0.354,0,15,1.379,5,0.512,away,0,1,L,Nottingham Forest,Crystal Palace,2024-10-21 19:00:00,EPL
26678,5603,Aaron Ramsdale,Southampton,18,6,3,1,16.666666666666664,2.838,2.077,-0.162,0.077,1,1,0,0,3,1.107,1,11,1.654,2,4,0.078,0,12,1.409,1,5,0.668,1,14,2.589,3,0.228,home,2,3,L,Southampton,Leicester,2024-10-19 14:00:00,EPL
26678,12910,Mads Hermansen,Leicester,14,7,2,5,71.42857142857143,2.434,2.434,0.434,0.434,0,0,0,0,5,1.53,1,9,0.905,1,0,0.0,0,10,2.145,2,4,0.29,0,9,2.254,5,0.181,away,3,2,W,Southampton,Leicester,2024-10-19 14:00:00,EPL
26679,7904,Caoimhin Kelleher,Liverpool,12,3,1,1,33.33333333333333,1.34,1.34,0.34,0.34,0,0,0,0,1,0.053,0,8,1.198,1,3,0.089,0,10,1.221,1,2,0.12,0,11,1.273,1,0.067,home,2,1,W,Liverpool,Chelsea,2024-10-20 15:30:00,EPL
26679,9098,Robert Sánchez,Chelsea,8,5,2,3,60.0,2.225,1.464,0.225,0.464,1,1,0,0,1,0.669,1,6,1.532,1,1,0.024,0,7,1.464,1,0,0.0,0,8,2.225,0,0.0,away,1,2,L,Liverpool,Chelsea,2024-10-20 15:30:00,EPL
26680,5061,Kepa,Bournemouth,6,1,0,1,100.0,0.83,0.83,0.83,0.83,0,0,0,1,0,0.0,0,5,0.783,0,1,0.046,0,4,0.722,0,2,0.107,0,4,0.722,2,0.107,home,2,0,W,Bournemouth,Arsenal,2024-10-19 16:30:00,EPL
26680,9676,David Raya,Arsenal,13,4,2,2,50.0,2.184,1.423,0.184,0.423,1,1,0,0,0,0.0,0,9,2.069,2,4,0.115,0,9,1.013,0,3,0.41,1,12,2.163,1,0.021,away,0,2,L,Bournemouth,Arsenal,2024-10-19 16:30:00,EPL
26681,6054,Ederson,Manchester City,3,2,1,1,50.0,0.761,0.761,-0.239,-0.239,0,0,0,0,0,0.0,0,2,0.745,1,1,0.016,0,3,0.761,1,0,0.0,0,3,0.761,0,0.0,away,2,1,W,Wolverhampton Wanderers,Manchester City,2024-10-20 13:00:00,EPL
26681,9740,José Sá,Wolverhampton Wanderers,22,7,2,5,71.42857142857143,1.37,1.37,-0.63,-0.63,0,0,0,0,1,0.097,1,11,0.827,0,10,0.446,1,13,0.86,1,9,0.509,1,19,1.183,3,0.186,home,1,2,L,Wolverhampton Wanderers,Manchester City,2024-10-20 13:00:00,EPL
26682,6903,Matz Sels,Nottingham Forest,11,1,1,0,0.0,0.832,0.832,-0.168,-0.168,0,0,0,0,1,0.612,1,4,0.123,0,6,0.097,0,10,0.821,1,1,0.011,0,8,0.761,3,0.071,away,3,1,W,Leicester,Nottingham Forest,2024-10-25 19:00:00,EPL
26682,12910,Mads Hermansen,Leicester,20,6,3,2,33.33333333333333,2.585,2.585,-0.415,-0.415,0,0,0,0,2,1.102,0,10,1.22,2,8,0.263,1,14,1.234,3,6,1.351,0,19,2.189,1,0.396,home,1,3,L,Leicester,Nottingham Forest,2024-10-25 19:00:00,EPL
26683,5603,Aaron Ramsdale,Southampton,22,7,1,6,85.71428571428571,3.163,3.163,2.163,2.163,0,0,0,0,4,1.356,0,9,1.455,1,9,0.353,0,16,2.332,1,6,0.83,0,18,2.341,4,0.822,away,0,1,L,Manchester City,Southampton,2024-10-26 14:00:00,EPL
26683,6054,Ederson,Manchester City,5,3,0,2,66.66666666666666,0.37,0.37,0.37,0.37,0,0,0,1,0,0.0,0,5,0.37,0,0,0.0,0,4,0.342,0,1,0.028,0,3,0.322,2,0.048,home,1,0,W,Manchester City,Southampton,2024-10-26 14:00:00,EPL
26684,4401,Emiliano Martinez,Aston Villa,11,3,1,2,66.66666666666666,0.329,0.329,-0.671,-0.671,0,0,0,0,0,0.0,0,5,0.192,1,6,0.137,0,9,0.257,0,2,0.072,1,8,0.222,3,0.107,home,1,1,D,Aston Villa,Bournemouth,2024-10-26 14:00:00,EPL
26684,7582,Mark Travers,Bournemouth,18,8,1,7,87.5,1.974,1.974,0.974,0.974,0,0,0,0,5,1.222,1,8,0.581,0,5,0.171,0,12,1.258,1,6,0.716,0,13,1.392,5,0.582,away,1,1,D,Aston Villa,Bournemouth,2024-10-26 14:00:00,EPL
26685,7027,Arijanet Muric,Ipswich,20,9,3,6,66.66666666666666,4.097,3.335,1.097,1.335,1,1,0,0,2,0.788,0,12,3.073,2,6,0.236,1,17,2.762,2,2,0.573,0,15,3.172,5,0.925,away,3,4,L,Brentford,Ipswich,2024-10-26 14:00:00,EPL
26685,7047,Mark Flekken,Brentford,12,6,3,2,33.33333333333333,1.657,1.657,-1.343,-1.343,0,0,0,0,0,0.0,0,8,1.568,3,4,0.089,0,10,1.614,3,2,0.043,0,10,1.628,1,0.029,home,4,3,W,Brentford,Ipswich,2024-10-26 14:00:00,EPL
26686,9740,José Sá,Wolverhampton Wanderers,19,6,2,4,66.66666666666666,1.515,1.515,-0.485,-0.485,0,0,0,0,1,0.411,0,12,0.971,2,6,0.132,0,13,1.291,2,6,0.223,0,15,1.376,4,0.138,away,2,2,D,Brighton,Wolverhampton Wanderers,2024-10-26 14:00:00,EPL
26686,11711,Bart Verbruggen,Brighton,14,7,2,5,71.42857142857143,1.137,1.137,-0.863,-0.863,0,0,0,0,2,0.191,0,12,0.946,2,0,0.0,0,7,0.533,1,7,0.604,1,9,0.789,4,0.299,home,2,2,D,Brighton,Wolverhampton Wanderers,2024-10-26 14:00:00,EPL
26687,181,Bernd Leno,Fulham,10,6,1,4,66.66666666666666,0.885,0.885,-0.115,-0.115,0,0,0,0,1,0.493,1,7,0.344,0,2,0.048,0,9,0.838,1,1,0.047,0,4,0.136,6,0.749,away,1,1,D,Everton,Fulham,2024-10-26 16:30:00,EPL
26687,741,Jordan Pickford,Everton,14,3,1,2,66.66666666666666,1.499,1.499,0.499,0.499,0,0,0,0,0,0.0,0,7,1.231,1,7,0.268,0,12,1.4,1,2,0.099,0,13,1.417,1,0.082,home,1,1,D,Everton,Fulham,2024-10-26 16:30:00,EPL
26688,5552,Nick Pope,Newcastle United,17,8,2,5,62.5,1.618,1.618,-0.382,-0.382,0,0,0,0,0,0.0,0,12,1.4,2,5,0.218,0,15,1.556,2,2,0.062,0,14,1.421,3,0.197,away,1,2,L,Chelsea,Newcastle United,2024-10-27 14:00:00,EPL
26688,9098,Robert Sánchez,Chelsea,11,2,1,1,50.0,1.747,1.747,0.747,0.747,0,0,0,0,2,0.962,1,7,0.708,0,2,0.076,0,7,1.48,1,4,0.267,0,7,1.218,4,0.528,home,2,1,W,Chelsea,Newcastle United,2024-10-27 14:00:00,EPL
26689,7702,Dean Henderson,Crystal Palace,11,4,0,3,75.0,1.019,1.019,1.019,1.019,0,0,0,1,4,0.8,0,4,0.155,0,3,0.064,0,6,0.756,0,5,0.263,0,9,0.983,2,0.036,home,1,0,W,Crystal Palace,Tottenham,2024-10-27 14:00:00,EPL
26689,8858,Guglielmo Vicario,Tottenham,14,6,1,5,83.33333333333334,0.982,0.982,-0.018,-0.018,0,0,0,0,0,0.0,0,7,0.802,1,7,0.18,0,6,0.637,1,8,0.345,0,12,0.871,2,0.111,away,0,1,L,Crystal Palace,Tottenham,2024-10-27 14:00:00,EPL
26690,706,Lukasz Fabianski,West Ham,18,6,1,4,66.66666666666666,2.655,2.655,1.655,1.655,0,0,0,0,1,0.562,1,9,1.849,0,8,0.244,0,13,1.905,0,5,0.75,1,14,1.674,4,0.98,home,2,1,W,West Ham,Manchester United,2024-10-27 14:00:00,EPL
26690,10913,André Onana,Manchester United,12,3,2,1,33.33333333333333,3.056,2.295,1.056,1.295,1,1,0,0,3,1.788,1,8,1.224,1,1,0.045,0,9,1.735,1,2,0.56,0,8,2.397,4,0.659,away,1,2,L,West Ham,Manchester United,2024-10-27 14:00:00,EPL
26691,7904,Caoimhin Kelleher,Liverpool,9,3,2,1,33.33333333333333,1.088,1.088,-0.912,-0.912,0,0,0,0,1,0.095,0,4,0.824,2,4,0.17,0,6,0.596,1,3,0.492,1,7,0.62,2,0.468,away,2,2,D,Arsenal,Liverpool,2024-10-27 16:30:00,EPL
26691,9676,David Raya,Arsenal,9,4,2,2,50.0,1.353,1.353,-0.647,-0.647,0,0,0,0,1,0.472,1,4,0.8,1,4,0.081,0,8,0.881,1,1,0.472,1,7,0.806,2,0.547,home,2,2,D,Arsenal,Liverpool,2024-10-27 16:30:00,EPL
26692,6054,Ederson,Manchester City,12,7,2,4,57.14285714285714,2.565,2.565,0.565,0.565,0,0,0,0,0,0.0,0,9,2.406,2,3,0.158,0,12,2.565,2,0,0.0,0,12,2.565,0,0.0,away,1,2,L,Bournemouth,Manchester City,2024-11-02 15:00:00,EPL
26692,7582,Mark Travers,Bournemouth,19,5,1,3,60.0,2.647,2.647,1.647,1.647,0,0,0,0,3,1.152,0,11,1.343,1,5,0.151,0,12,1.303,0,7,1.344,1,14,1.629,5,1.018,home,2,1,W,Bournemouth,Manchester City,2024-11-02 15:00:00,EPL
26693,181,Bernd Leno,Fulham,5,2,1,1,50.0,0.739,0.739,-0.261,-0.261,0,0,0,0,0,0.0,0,3,0.653,0,2,0.086,1,5,0.739,1,0,0.0,0,5,0.739,0,0.0,home,2,1,W,Fulham,Brentford,2024-11-04 20:00:00,EPL
26693,7047,Mark Flekken,Brentford,26,12,2,10,83.33333333333334,1.446,1.446,-0.554,-0.554,0,0,0,0,2,0.398,0,14,0.764,2,10,0.284,0,21,1.211,2,5,0.235,0,22,1.238,4,0.208,away,1,2,L,Fulham,Brentford,2024-11-04 20:00:00,EPL
